RCA;Asphalt;Additive;TR;HD;WC;OD;GW;SM;AC;EU;CA;NCA;RE;EC;FFD
30;5.5;0.45;10;150;4;5180;24630;1004;155;13348;180;1278;11852;38523;46605
30;5.5;0.45;20;0;1;3049;14516;595;92;7886;108;767;6986;23021;27629
30;5.5;0.45;20;0;2;3683;17527;717;110;9511;129;919;8434;27629;33278
30;5.5;0.45;20;0;3;4318;20537;838;129;11137;151;1071;9883;32236;38926
30;5.5;0.45;20;0;4;4952;23548;960;148;12762;172;1223;11331;36844;44575
30;5.5;0.45;20;50;1;3049;14517;595;92;7888;108;768;6986;23031;27631
30;5.5;0.45;20;50;2;3684;17528;717;111;9513;130;919;8435;27639;33280
30;5.5;0.45;20;50;3;4318;20539;838;129;11138;151;1071;9883;32246;38929
30;5.5;0.45;20;50;4;4952;23549;960;148;12763;172;1223;11332;36854;44578
30;5.5;0.45;20;100;1;3050;14519;595;92;7889;108;768;6987;23041;27634
30;5.5;0.45;20;100;2;3684;17529;717;111;9514;130;920;8436;27649;33283
30;5.5;0.45;20;100;3;4318;20540;838;129;11139;151;1071;9884;32256;38931
30;5.5;0.45;20;100;4;4953;23550;960;148;12765;173;1223;11333;36864;44580
30;5.5;0.45;20;150;1;3050;14520;596;92;7890;108;768;6988;23051;27636
30;5.5;0.45;20;150;2;3684;17530;717;111;9516;130;920;8436;27659;33285
30;5.5;0.45;20;150;3;4319;20541;839;129;11141;151;1072;9885;32266;38934
30;5.5;0.45;20;150;4;4953;23551;960;148;12766;173;1223;11333;36874;44583
30;5.5;0.45;30;0;1;2835;13501;554;85;7338;101;716;6497;21467;25723
30;5.5;0.45;30;0;2;3465;16490;675;104;8952;122;867;7935;26043;31333
30;5.5;0.45;30;0;3;4095;19480;795;123;10566;143;1018;9374;30618;36943
30;5.5;0.45;30;0;4;4725;22470;916;142;12180;165;1168;10812;35194;42552
30;5.5;0.45;30;50;1;2836;13502;554;85;7339;101;716;6498;21477;25726
30;5.5;0.45;30;50;2;3465;16492;675;104;8953;122;867;7936;26053;31335
30;5.5;0.45;30;50;3;4095;19481;796;123;10567;143;1018;9375;30628;36945
30;5.5;0.45;30;50;4;4725;22471;916;142;12181;165;1169;10813;35204;42555
30;5.5;0.45;30;100;1;2836;13503;554;85;7341;101;717;6498;21487;25728
30;5.5;0.45;30;100;2;3466;16493;675;104;8955;122;867;7937;26063;31338
30;5.5;0.45;30;100;3;4096;19482;796;123;10569;143;1018;9375;30638;36948
30;5.5;0.45;30;100;4;4726;22472;916;142;12183;165;1169;10814;35214;42557
30;5.5;0.45;30;150;1;2836;13504;555;85;7342;101;717;6499;21497;25731
30;5.5;0.45;30;150;2;3466;16494;675;104;8956;122;868;7938;26073;31341
30;5.5;0.45;30;150;3;4096;19484;796;123;10570;144;1018;9376;30648;36950
30;5.5;0.45;30;150;4;4726;22473;917;142;12184;165;1169;10815;35224;42560
30;5.5;0.45;40;0;1;2621;12485;513;79;6790;93;665;6008;19913;23818
30;5.5;0.45;40;0;2;3247;15454;633;97;8392;115;815;7437;24457;29388
30;5.5;0.45;40;0;3;3872;18423;753;116;9995;136;964;8865;29000;34959
30;5.5;0.45;40;0;4;4498;21392;873;135;11598;157;1114;10294;33544;40529
30;5.5;0.45;40;50;1;2622;12486;513;79;6791;94;665;6009;19923;23820
30;5.5;0.45;40;50;2;3247;15455;633;97;8394;115;815;7438;24467;29391
30;5.5;0.45;40;50;3;3873;18424;753;116;9996;136;964;8866;29010;34961
30;5.5;0.45;40;50;4;4498;21393;873;135;11599;157;1114;10294;33554;40532
30;5.5;0.45;40;100;1;2622;12487;513;79;6792;94;665;6010;19933;23823
30;5.5;0.45;40;100;2;3247;15456;633;97;8395;115;815;7438;24477;29393
30;5.5;0.45;40;100;3;3873;18425;753;116;9998;136;965;8867;29020;34964
30;5.5;0.45;40;100;4;4498;21394;873;135;11601;157;1114;10295;33564;40534
30;5.5;0.45;40;150;1;2622;12489;514;79;6794;94;666;6011;19943;23825
30;5.5;0.45;40;150;2;3248;15458;633;97;8397;115;815;7439;24487;29396
30;5.5;0.45;40;150;3;3873;18426;753;116;9999;136;965;8867;29030;34966
30;5.5;0.45;40;150;4;4499;21395;873;135;11602;157;1115;10296;33574;40537
45;4;0.15;10;0;1;3216;15302;626;96;8303;113;800;7364;24077;29021
45;4;0.15;10;0;2;3864;18374;750;116;9961;135;955;8842;28779;34786
45;4;0.15;10;0;3;4511;21447;874;135;11620;157;1110;10321;33481;40550
45;4;0.15;10;0;4;5158;24519;998;154;13279;179;1265;11799;38183;46315
45;4;0.15;10;50;1;3217;15304;626;96;8305;113;800;7365;24092;29025
45;4;0.15;10;50;2;3864;18376;750;116;9963;135;955;8843;28795;34789
45;4;0.15;10;50;3;4512;21449;874;135;11622;157;1110;10322;33497;40554
45;4;0.15;10;50;4;5159;24521;998;154;13281;179;1265;11800;38199;46319
45;4;0.15;10;100;1;3217;15305;626;96;8307;113;801;7366;24108;29028
45;4;0.15;10;100;2;3865;18378;750;116;9966;135;956;8845;28810;34793
45;4;0.15;10;100;3;4512;21450;874;135;11624;157;1111;10323;33512;40558
45;4;0.15;10;100;4;5159;24523;998;154;13283;179;1266;11801;38214;46323
45;4;0.15;10;150;1;3218;15307;626;96;8309;113;801;7367;24123;29032
45;4;0.15;10;150;2;3865;18380;750;116;9968;135;956;8846;28825;34797
45;4;0.15;10;150;3;4512;21452;874;135;11626;157;1111;10324;33527;40562
45;4;0.15;10;150;4;5160;24525;998;154;13285;179;1266;11802;38229;46327
45;4;0.15;20;0;1;3007;14307;585;90;7766;106;750;6885;22554;27154
45;4;0.15;20;0;2;3650;17358;709;109;9413;127;904;8353;27224;32879
45;4;0.15;20;0;3;4293;20409;832;129;11060;149;1058;9822;31894;38604
45;4;0.15;20;0;4;4935;23461;955;148;12707;171;1211;11290;36564;44329
45;4;0.15;20;50;1;3007;14309;586;90;7768;106;750;6886;22570;27158
45;4;0.15;20;50;2;3650;17360;709;109;9415;128;904;8355;27239;32883
45;4;0.15;20;50;3;4293;20411;832;129;11062;149;1058;9823;31909;38608
45;4;0.15;20;50;4;4936;23463;955;148;12709;171;1212;11291;36579;44333
45;4;0.15;20;100;1;3008;14310;586;90;7770;106;751;6888;22585;27161
45;4;0.15;20;100;2;3651;17362;709;109;9417;128;905;8356;27255;32887
45;4;0.15;20;100;3;4293;20413;832;129;11064;149;1058;9824;31924;38612
45;4;0.15;20;100;4;4936;23464;955;148;12711;171;1212;11292;36594;44337
45;4;0.15;20;150;1;3008;14312;586;90;7772;106;751;6889;22600;27165
45;4;0.15;20;150;2;3651;17364;709;109;9419;128;905;8357;27270;32891
45;4;0.15;20;150;3;4294;20415;832;129;11066;149;1059;9825;31940;38616
45;4;0.15;20;150;4;4937;23466;956;148;12714;171;1213;11293;36609;44341
45;4;0.15;30;0;1;2797;13312;545;84;7228;99;700;6407;21032;25287
45;4;0.15;30;0;2;3436;16342;668;103;8864;120;852;7865;25669;30972
45;4;0.15;30;0;3;4074;19372;790;122;10500;142;1005;9322;30306;36658
45;4;0.15;30;0;4;4712;22402;912;141;12136;164;1158;10780;34944;42344
45;4;0.15;30;50;1;2798;13314;546;84;7231;99;700;6408;21047;25291
45;4;0.15;30;50;2;3436;16344;668;103;8866;120;853;7866;25684;30976
45;4;0.15;30;50;3;4074;19374;790;122;10502;142;1006;9324;30322;36662
45;4;0.15;30;50;4;4713;22404;912;141;12138;164;1158;10781;34959;42347
45;4;0.15;30;100;1;2798;13315;546;84;7233;99;701;6409;21062;25294
45;4;0.15;30;100;2;3436;16346;668;103;8868;120;853;7867;25700;30980
45;4;0.15;30;100;3;4075;19376;790;122;10504;142;1006;9325;30337;36666
45;4;0.15;30;100;4;4713;22406;913;141;12140;164;1159;10783;34974;42351
45;4;0.15;30;150;1;2798;13317;546;84;7235;99;701;6410;21077;25298
45;4;0.15;30;150;2;3437;16347;668;103;8871;120;854;7868;25715;30984
45;4;0.15;30;150;3;4075;19378;791;122;10506;142;1007;9326;30352;36670
45;4;0.15;30;150;4;4714;22408;913;141;12142;164;1159;10784;34990;42355
45;4;0.15;40;0;1;2588;12317;505;78;6691;92;650;5928;19509;23420
45;4;0.15;40;0;2;3221;15326;627;97;8316;113;801;7376;24114;29066
45;4;0.15;40;0;3;3855;18335;748;116;9940;134;953;8823;28719;34712
45;4;0.15;40;0;4;4489;21344;869;134;11564;156;1105;10271;33324;40358
45;4;0.15;40;50;1;2588;12319;505;78;6693;92;650;5929;19524;23424
45;4;0.15;40;50;2;3222;15328;627;97;8318;113;802;7377;24129;29070
45;4;0.15;40;50;3;3856;18337;748;116;9942;135;953;8824;28734;34716
45;4;0.15;40;50;4;4490;21346;870;134;11567;156;1105;10272;33339;40362
45;4;0.15;40;100;1;2588;12320;506;78;6696;92;650;5930;19539;23427
45;4;0.15;40;100;2;3222;15329;627;97;8320;113;802;7378;24144;29073
45;4;0.15;40;100;3;3856;18339;748;116;9944;135;954;8826;28749;34719
45;4;0.15;40;100;4;4490;21348;870;134;11569;156;1106;10273;33355;40365
45;4;0.15;40;150;1;2589;12322;506;78;6698;92;651;5931;19555;23431
45;4;0.15;40;150;2;3223;15331;627;97;8322;113;802;7379;24160;29077
45;4;0.15;40;150;3;3857;18340;749;116;9946;135;954;8827;28765;34723
45;4;0.15;40;150;4;4491;21349;870;134;11571;156;1106;10274;33370;40369
45;4;0.25;10;0;1;3216;15302;626;96;8304;113;800;7364;24079;29021
45;4;0.25;10;0;2;3864;18374;750;116;9962;135;955;8842;28781;34786
45;4;0.25;10;0;3;4511;21447;874;135;11621;157;1110;10321;33483;40550
45;4;0.25;10;0;4;5158;24519;998;154;13279;179;1265;11799;38185;46315
45;4;0.25;10;50;1;3217;15304;626;96;8306;113;800;7365;24094;29025
45;4;0.25;10;50;2;3864;18376;750;116;9964;135;955;8844;28796;34789
45;4;0.25;10;50;3;4512;21449;874;135;11623;157;1110;10322;33498;40554
45;4;0.25;10;50;4;5159;24521;998;154;13282;179;1265;11800;38200;46319
45;4;0.25;10;100;1;3217;15306;626;96;8308;113;801;7366;24109;29028
45;4;0.25;10;100;2;3865;18378;750;116;9967;135;956;8845;28811;34793
45;4;0.25;10;100;3;4512;21451;874;135;11625;157;1111;10323;33513;40558
45;4;0.25;10;100;4;5159;24523;998;154;13284;179;1266;11801;38215;46323
45;4;0.25;10;150;1;3218;15307;626;96;8310;113;801;7368;24124;29032
45;4;0.25;10;150;2;3865;18380;750;116;9969;135;956;8846;28826;34797
45;4;0.25;10;150;3;4512;21452;874;135;11627;157;1111;10324;33529;40562
45;4;0.25;10;150;4;5160;24525;998;154;13286;179;1266;11802;38231;46327
45;4;0.25;20;0;1;3007;14307;586;90;7766;106;750;6885;22556;27154
45;4;0.25;20;0;2;3650;17358;709;109;9414;128;904;8354;27226;32879
45;4;0.25;20;0;3;4293;20410;832;129;11061;149;1058;9822;31895;38604
45;4;0.25;20;0;4;4935;23461;955;148;12708;171;1211;11290;36565;44329
45;4;0.25;20;50;1;3007;14309;586;90;7769;106;750;6887;22571;27158
45;4;0.25;20;50;2;3650;17360;709;109;9416;128;904;8355;27241;32883
45;4;0.25;20;50;3;4293;20411;832;129;11063;149;1058;9823;31911;38608
45;4;0.25;20;50;4;4936;23463;955;148;12710;171;1212;11291;36580;44333
45;4;0.25;20;100;1;3008;14311;586;90;7771;106;751;6888;22586;27161
45;4;0.25;20;100;2;3651;17362;709;109;9418;128;905;8356;27256;32887
45;4;0.25;20;100;3;4293;20413;832;129;11065;149;1058;9824;31926;38612
45;4;0.25;20;100;4;4936;23465;955;148;12712;171;1212;11292;36596;44337
45;4;0.25;20;150;1;3008;14312;586;90;7773;106;751;6889;22602;27165
45;4;0.25;20;150;2;3651;17364;709;109;9420;128;905;8357;27271;32891
45;4;0.25;20;150;3;4294;20415;832;129;11067;149;1059;9825;31941;38616
45;4;0.25;20;150;4;4937;23466;956;148;12715;171;1213;11293;36611;44341
45;4;0.25;30;0;1;2797;13312;545;84;7229;99;700;6407;21033;25287
45;4;0.25;30;0;2;3436;16342;668;103;8865;120;852;7865;25671;30972
45;4;0.25;30;0;3;4074;19372;790;122;10501;142;1005;9323;30308;36658
45;4;0.25;30;0;4;4712;22403;912;141;12137;164;1158;10781;34945;42344
45;4;0.25;30;50;1;2798;13314;546;84;7231;99;700;6408;21048;25291
45;4;0.25;30;50;2;3436;16344;668;103;8867;120;853;7866;25686;30976
45;4;0.25;30;50;3;4074;19374;790;122;10503;142;1006;9324;30323;36662
45;4;0.25;30;50;4;4713;22404;912;141;12139;164;1158;10782;34961;42347
45;4;0.25;30;100;1;2798;13316;546;84;7234;99;701;6409;21064;25295
45;4;0.25;30;100;2;3436;16346;668;103;8869;120;853;7867;25701;30980
45;4;0.25;30;100;3;4075;19376;790;122;10505;142;1006;9325;30338;36666
45;4;0.25;30;100;4;4713;22406;913;141;12141;164;1159;10783;34976;42351
45;4;0.25;30;150;1;2798;13317;546;84;7236;99;701;6410;21079;25298
45;4;0.25;30;150;2;3437;16348;668;103;8872;120;854;7868;25716;30984
45;4;0.25;30;150;3;4075;19378;791;122;10507;142;1007;9326;30354;36670
45;4;0.25;30;150;4;4714;22408;913;141;12143;164;1159;10784;34991;42355
45;4;0.25;40;0;1;2588;12317;505;78;6692;92;650;5928;19510;23420
45;4;0.25;40;0;2;3221;15326;627;97;8317;113;801;7376;24115;29066
45;4;0.25;40;0;3;3855;18335;748;116;9941;134;953;8824;28721;34712
45;4;0.25;40;0;4;4489;21344;869;134;11565;156;1105;10271;33326;40358
45;4;0.25;40;50;1;2588;12319;505;78;6694;92;650;5929;19526;23424
45;4;0.25;40;50;2;3222;15328;627;97;8319;113;802;7377;24131;29070
45;4;0.25;40;50;3;3856;18337;748;116;9943;135;953;8825;28736;34716
45;4;0.25;40;50;4;4490;21346;870;134;11568;156;1105;10272;33341;40362
45;4;0.25;40;100;1;2588;12321;506;78;6696;92;650;5930;19541;23428
45;4;0.25;40;100;2;3222;15330;627;97;8321;113;802;7378;24146;29073
45;4;0.25;40;100;3;3856;18339;748;116;9945;135;954;8826;28751;34719
45;4;0.25;40;100;4;4490;21348;870;134;11570;156;1106;10273;33356;40365
45;4;0.25;40;150;1;2589;12322;506;78;6699;92;651;5931;19556;23431
45;4;0.25;40;150;2;3223;15331;627;97;8323;113;802;7379;24161;29077
45;4;0.25;40;150;3;3857;18341;749;116;9947;135;954;8827;28766;34723
45;4;0.25;40;150;4;4491;21350;870;134;11572;156;1106;10275;33371;40369
45;4;0.35;10;0;1;3216;15302;626;96;8305;113;800;7364;24080;29021
45;4;0.35;10;0;2;3864;18375;750;116;9963;135;955;8843;28782;34786
45;4;0.35;10;0;3;4511;21447;874;135;11622;157;1110;10321;33484;40551
45;4;0.35;10;0;4;5158;24520;998;154;13280;179;1265;11799;38186;46315
45;4;0.35;10;50;1;3217;15304;626;96;8307;113;800;7365;24095;29025
45;4;0.35;10;50;2;3864;18376;750;116;9965;135;955;8844;28798;34790
45;4;0.35;10;50;3;4512;21449;874;135;11624;157;1110;10322;33500;40554
45;4;0.35;10;50;4;5159;24521;998;154;13283;179;1265;11800;38202;46319
45;4;0.35;10;100;1;3217;15306;626;96;8309;113;801;7367;24111;29029
45;4;0.35;10;100;2;3865;18378;750;116;9967;135;956;8845;28813;34793
45;4;0.35;10;100;3;4512;21451;874;135;11626;157;1111;10323;33515;40558
45;4;0.35;10;100;4;5159;24523;998;154;13285;179;1266;11801;38217;46323
45;4;0.35;10;150;1;3218;15308;626;96;8311;113;801;7368;24126;29032
45;4;0.35;10;150;2;3865;18380;750;116;9970;135;956;8846;28828;34797
45;4;0.35;10;150;3;4512;21453;874;135;11628;157;1111;10324;33530;40562
45;4;0.35;10;150;4;5160;24525;998;154;13287;179;1266;11802;38232;46327
45;4;0.35;20;0;1;3007;14307;586;90;7767;106;750;6886;22557;27154
45;4;0.35;20;0;2;3650;17359;709;109;9415;128;904;8354;27227;32879
45;4;0.35;20;0;3;4293;20410;832;129;11062;149;1058;9822;31897;38604
45;4;0.35;20;0;4;4935;23461;955;148;12709;171;1211;11290;36567;44330
45;4;0.35;20;50;1;3007;14309;586;90;7770;106;750;6887;22573;27158
45;4;0.35;20;50;2;3650;17360;709;109;9417;128;904;8355;27242;32883
45;4;0.35;20;50;3;4293;20412;832;129;11064;149;1058;9823;31912;38608
45;4;0.35;20;50;4;4936;23463;955;148;12711;171;1212;11291;36582;44333
45;4;0.35;20;100;1;3008;14311;586;90;7772;106;751;6888;22588;27162
45;4;0.35;20;100;2;3651;17362;709;109;9419;128;905;8356;27258;32887
45;4;0.35;20;100;3;4293;20413;832;129;11066;149;1058;9824;31927;38612
45;4;0.35;20;100;4;4936;23465;955;148;12713;171;1212;11292;36597;44337
45;4;0.35;20;150;1;3008;14313;586;90;7774;106;751;6889;22603;27165
45;4;0.35;20;150;2;3651;17364;709;109;9421;128;905;8357;27273;32891
45;4;0.35;20;150;3;4294;20415;832;129;11068;149;1059;9825;31943;38616
45;4;0.35;20;150;4;4937;23467;956;148;12715;171;1213;11293;36612;44341
45;4;0.35;30;0;1;2797;13312;545;84;7230;99;700;6407;21035;25287
45;4;0.35;30;0;2;3436;16342;668;103;8866;120;852;7865;25672;30972
45;4;0.35;30;0;3;4074;19373;790;122;10502;142;1005;9323;30310;36658
45;4;0.35;30;0;4;4712;22403;912;141;12138;164;1158;10781;34947;42344
45;4;0.35;30;50;1;2798;13314;546;84;7232;99;700;6408;21050;25291
45;4;0.35;30;50;2;3436;16344;668;103;8868;120;853;7866;25687;30976
45;4;0.35;30;50;3;4074;19374;790;122;10504;142;1006;9324;30325;36662
45;4;0.35;30;50;4;4713;22405;912;141;12140;164;1158;10782;34962;42347
45;4;0.35;30;100;1;2798;13316;546;84;7235;99;701;6409;21065;25295
45;4;0.35;30;100;2;3436;16346;668;103;8870;120;853;7867;25703;30980
45;4;0.35;30;100;3;4075;19376;790;122;10506;142;1006;9325;30340;36666
45;4;0.35;30;100;4;4713;22406;913;141;12142;164;1159;10783;34977;42351
45;4;0.35;30;150;1;2798;13318;546;84;7237;99;701;6410;21080;25298
45;4;0.35;30;150;2;3437;16348;668;103;8872;120;854;7868;25718;30984
45;4;0.35;30;150;3;4075;19378;791;122;10508;142;1007;9326;30355;36670
45;4;0.35;30;150;4;4714;22408;913;141;12144;164;1159;10784;34993;42355
45;4;0.35;40;0;1;2588;12317;505;78;6693;92;650;5928;19512;23420
45;4;0.35;40;0;2;3222;15326;627;97;8318;113;801;7376;24117;29066
45;4;0.35;40;0;3;3855;18335;748;116;9942;134;953;8824;28722;34712
45;4;0.35;40;0;4;4489;21344;870;134;11566;156;1105;10271;33327;40358
45;4;0.35;40;50;1;2588;12319;505;78;6695;92;650;5929;19527;23424
45;4;0.35;40;50;2;3222;15328;627;97;8320;113;802;7377;24132;29070
45;4;0.35;40;50;3;3856;18337;748;116;9944;135;953;8825;28737;34716
45;4;0.35;40;50;4;4490;21346;870;134;11568;156;1105;10273;33342;40362
45;4;0.35;40;100;1;2588;12321;506;78;6697;92;650;5930;19542;23428
45;4;0.35;40;100;2;3222;15330;627;97;8322;113;802;7378;24147;29074
45;4;0.35;40;100;3;3856;18339;748;116;9946;135;954;8826;28753;34720
45;4;0.35;40;100;4;4490;21348;870;134;11571;156;1106;10274;33358;40365
45;4;0.35;40;150;1;2589;12323;506;78;6700;92;651;5931;19558;23431
45;4;0.35;40;150;2;3223;15332;627;97;8324;113;802;7379;24163;29077
45;4;0.35;40;150;3;3857;18341;749;116;9948;135;954;8827;28768;34723
45;4;0.35;40;150;4;4491;21350;870;134;11573;156;1106;10275;33373;40369
45;4;0.45;10;0;1;3216;15302;626;96;8305;113;800;7365;24082;29021
45;4;0.45;10;0;2;3864;18375;750;116;9964;135;955;8843;28784;34786
45;4;0.45;10;0;3;4511;21447;874;135;11623;157;1110;10321;33486;40551
45;4;0.45;10;0;4;5158;24520;998;154;13281;179;1265;11799;38188;46315
45;4;0.45;10;50;1;3217;15304;626;96;8308;113;800;7366;24097;29025
45;4;0.45;10;50;2;3864;18377;750;116;9966;135;955;8844;28799;34790
45;4;0.45;10;50;3;4512;21449;874;135;11625;157;1110;10322;33501;40554
45;4;0.45;10;50;4;5159;24522;998;154;13283;179;1265;11800;38203;46319
45;4;0.45;10;100;1;3217;15306;626;96;8310;113;801;7367;24112;29029
45;4;0.45;10;100;2;3865;18379;750;116;9968;135;956;8845;28814;34793
45;4;0.45;10;100;3;4512;21451;874;135;11627;157;1111;10323;33516;40558
45;4;0.45;10;100;4;5159;24523;998;154;13286;179;1266;11801;38218;46323
45;4;0.45;10;150;1;3218;15308;626;96;8312;113;801;7368;24127;29032
45;4;0.45;10;150;2;3865;18380;750;116;9970;135;956;8846;28830;34797
45;4;0.45;10;150;3;4512;21453;874;135;11629;157;1111;10324;33532;40562
45;4;0.45;10;150;4;5160;24525;998;154;13288;179;1266;11803;38234;46327
45;4;0.45;20;0;1;3007;14307;586;90;7768;106;750;6886;22559;27154
45;4;0.45;20;0;2;3650;17359;709;109;9416;128;904;8354;27229;32879
45;4;0.45;20;0;3;4293;20410;832;129;11063;149;1058;9822;31898;38604
45;4;0.45;20;0;4;4935;23461;955;148;12710;171;1211;11290;36568;44330
45;4;0.45;20;50;1;3007;14309;586;90;7770;106;750;6887;22574;27158
45;4;0.45;20;50;2;3650;17361;709;109;9418;128;904;8355;27244;32883
45;4;0.45;20;50;3;4293;20412;832;129;11065;149;1058;9823;31914;38608
45;4;0.45;20;50;4;4936;23463;955;148;12712;171;1212;11291;36583;44333
45;4;0.45;20;100;1;3008;14311;586;90;7773;106;751;6888;22589;27162
45;4;0.45;20;100;2;3651;17362;709;109;9420;128;905;8356;27259;32887
45;4;0.45;20;100;3;4293;20414;832;129;11067;149;1058;9824;31929;38612
45;4;0.45;20;100;4;4936;23465;955;148;12714;171;1212;11292;36599;44337
45;4;0.45;20;150;1;3008;14313;586;90;7775;106;751;6889;22605;27165
45;4;0.45;20;150;2;3651;17364;709;109;9422;128;905;8357;27274;32891
45;4;0.45;20;150;3;4294;20416;832;129;11069;149;1059;9825;31944;38616
45;4;0.45;20;150;4;4937;23467;956;148;12716;171;1213;11293;36614;44341
45;4;0.45;30;0;1;2797;13312;545;84;7231;99;700;6407;21036;25287
45;4;0.45;30;0;2;3436;16343;668;103;8867;120;852;7865;25674;30972
45;4;0.45;30;0;3;4074;19373;790;122;10503;142;1005;9323;30311;36658
45;4;0.45;30;0;4;4712;22403;912;141;12139;164;1158;10781;34948;42344
45;4;0.45;30;50;1;2798;13314;546;84;7233;99;700;6408;21051;25291
45;4;0.45;30;50;2;3436;16344;668;103;8869;120;853;7866;25689;30976
45;4;0.45;30;50;3;4074;19375;790;122;10505;142;1006;9324;30326;36662
45;4;0.45;30;50;4;4713;22405;912;141;12141;164;1158;10782;34964;42348
45;4;0.45;30;100;1;2798;13316;546;84;7235;99;701;6409;21067;25295
45;4;0.45;30;100;2;3436;16346;668;103;8871;120;853;7867;25704;30980
45;4;0.45;30;100;3;4075;19376;790;122;10507;142;1006;9325;30341;36666
45;4;0.45;30;100;4;4713;22407;913;141;12143;164;1159;10783;34979;42351
45;4;0.45;30;150;1;2798;13318;546;84;7238;99;701;6410;21082;25298
45;4;0.45;30;150;2;3437;16348;668;103;8873;120;854;7868;25719;30984
45;4;0.45;30;150;3;4075;19378;791;122;10509;142;1007;9326;30357;36670
45;4;0.45;30;150;4;4714;22408;913;141;12145;164;1159;10784;34994;42355
45;4;0.45;40;0;1;2588;12317;505;78;6694;92;650;5928;19513;23420
45;4;0.45;40;0;2;3222;15326;627;97;8318;113;801;7376;24119;29066
45;4;0.45;40;0;3;3855;18336;748;116;9943;134;953;8824;28724;34712
45;4;0.45;40;0;4;4489;21345;870;134;11567;156;1105;10272;33329;40358
45;4;0.45;40;50;1;2588;12319;505;78;6696;92;650;5929;19529;23424
45;4;0.45;40;50;2;3222;15328;627;97;8321;113;802;7377;24134;29070
45;4;0.45;40;50;3;3856;18337;748;116;9945;135;953;8825;28739;34716
45;4;0.45;40;50;4;4490;21346;870;134;11569;156;1105;10273;33344;40362
45;4;0.45;40;100;1;2588;12321;506;78;6698;92;650;5930;19544;23428
45;4;0.45;40;100;2;3222;15330;627;97;8323;113;802;7378;24149;29074
45;4;0.45;40;100;3;3856;18339;748;116;9947;135;954;8826;28754;34720
45;4;0.45;40;100;4;4490;21348;870;134;11571;156;1106;10274;33359;40366
45;4;0.45;40;150;1;2589;12323;506;78;6700;92;651;5932;19559;23431
45;4;0.45;40;150;2;3223;15332;627;97;8325;113;802;7379;24164;29077
45;4;0.45;40;150;3;3857;18341;749;116;9949;135;954;8827;28769;34723
45;4;0.45;40;150;4;4491;21350;870;134;11574;156;1106;10275;33374;40369
45;4.5;0.15;10;0;1;3238;15407;630;97;8360;114;808;7414;24296;29257
45;4.5;0.15;10;0;2;3881;18460;753;116;10008;136;962;8883;28969;34986
45;4.5;0.15;10;0;3;4525;21514;877;136;11657;157;1116;10352;33642;40715
45;4.5;0.15;10;0;4;5168;24567;1000;155;13305;179;1270;11821;38315;46444
45;4.5;0.15;10;50;1;3238;15409;630;97;8362;114;809;7415;24311;29261
45;4.5;0.15;10;50;2;3882;18462;754;116;10010;136;963;8884;28984;34990
